Time,r.ankle Acceleration X (m/s^2),r.ankle Acceleration Y (m/s^2),r.ankle Acceleration Z (m/s^2),r.ankle Angular Velocity X (rad/s),r.ankle Angular Velocity Y (rad/s),r.ankle Angular Velocity Z (rad/s),r.ankle Magnetic Field X (uT),r.ankle Magnetic Field Y (uT),r.ankle Magnetic Field Z (uT),l.ankle Acceleration X (m/s^2),l.ankle Acceleration Y (m/s^2),l.ankle Acceleration Z (m/s^2),l.ankle Angular Velocity X (rad/s),l.ankle Angular Velocity Y (rad/s),l.ankle Angular Velocity Z (rad/s),l.ankle Magnetic Field X (uT),l.ankle Magnetic Field Y (uT),l.ankle Magnetic Field Z (uT),r.thigh Acceleration X (m/s^2),r.thigh Acceleration Y (m/s^2),r.thigh Acceleration Z (m/s^2),r.thigh Angular Velocity X (rad/s),r.thigh Angular Velocity Y (rad/s),r.thigh Angular Velocity Z (rad/s),r.thigh Magnetic Field X (uT),r.thigh Magnetic Field Y (uT),r.thigh Magnetic Field Z (uT),l.thigh Acceleration X (m/s^2),l.thigh Acceleration Y (m/s^2),l.thigh Acceleration Z (m/s^2),l.thigh Angular Velocity X (rad/s),l.thigh Angular Velocity Y (rad/s),l.thigh Angular Velocity Z (rad/s),l.thigh Magnetic Field X (uT),l.thigh Magnetic Field Y (uT),l.thigh Magnetic Field Z (uT),head Acceleration X (m/s^2),head Acceleration Y (m/s^2),head Acceleration Z (m/s^2),head Angular Velocity X (rad/s),head Angular Velocity Y (rad/s),head Angular Velocity Z (rad/s),head Magnetic Field X (uT),head Magnetic Field Y (uT),head Magnetic Field Z (uT),sternum Acceleration X (m/s^2),sternum Acceleration Y (m/s^2),sternum Acceleration Z (m/s^2),sternum Angular Velocity X (rad/s),sternum Angular Velocity Y (rad/s),sternum Angular Velocity Z (rad/s),sternum Magnetic Field X (uT),sternum Magnetic Field Y (uT),sternum Magnetic Field Z (uT),waist Acceleration X (m/s^2),waist Acceleration Y (m/s^2),waist Acceleration Z (m/s^2),waist Angular Velocity X (rad/s),waist Angular Velocity Y (rad/s),waist Angular Velocity Z (rad/s),waist Magnetic Field X (uT),waist Magnetic Field Y (uT),waist Magnetic Field Z (uT)
1305397838437500,-15.247462,-3.256082,-2.28903,1.790291,0.427914,-1.310977,28.939287,33.898729,22.709696,-9.057007,-1.420243,-0.326299,0.385939,0.827881,2.175033,59.394368,-4.932631,22.36886,-15.148758,-1.296061,-0.845061,0.000936,-0.068603,0.163968,37.313522,8.99477,-47.608102,-6.059578,-6.770789,3.830714,2.319011,0.192067,0.188233,43.592625,-21.555749,-60.522247,-15.228663,-0.517704,-7.017538,-0.81365,0.698069,0.058188,20.084236,-45.398342,-87.793549,-12.583383,0.450234,-6.051294,-0.48376,0.444522,-0.449946,25.20748,-18.722343,-52.648306,-10.1491,-2.452011,7.624641,0.341084,0.551043,0.111575,43.846809,-4.916978,-6.223498
1305397838445310,-15.081521,-4.11608,-1.848922,2.012297,0.425448,-1.269195,28.461266,34.874959,22.147343,-6.698845,-0.546416,-1.121717,0.053036,0.68643,2.076237,59.877106,-5.421185,22.396521,-14.907405,-1.158619,-0.630619,0.275317,-0.157359,0.296067,36.521212,8.957595,-48.440593,-5.28951,-2.463989,2.256787,1.167577,0.261855,0.309851,44.410281,-20.504032,-60.628658,-15.239053,-1.002004,-5.974829,-0.630263,0.475777,0.059542,18.777965,-46.273079,-89.281738,-12.244734,0.001744,-6.109689,-0.550323,0.463739,-0.534008,25.20748,-18.722343,-52.648306,-10.377085,-1.861319,7.778084,0.391617,0.627519,0.159945,43.751661,-7.854667,-6.453522
1305397838453120,-14.661764,-4.847333,-1.346516,2.272562,0.435415,-1.233327,27.977616,35.36765,22.116767,-4.755517,-0.062241,-3.099373,-0.216294,0.548255,1.942318,59.854887,-6.86191,22.958229,-14.489606,-0.561512,-0.563377,0.628068,-0.278633,0.433889,38.119551,8.995771,-48.453661,-4.578092,3.122825,-1.296666,0.909581,0.254695,0.2307,42.842274,-20.521606,-59.82813,-14.503611,-1.468364,-4.950366,-0.359376,0.262623,0.0601,18.805039,-46.258316,-88.570265,-12.67227,-0.927976,-6.575082,-0.562737,0.565903,-0.400875,29.641964,-16.658069,-52.153661,-10.522325,-1.227828,7.816093,0.397166,0.687825,0.166285,41.498349,-5.37621,-11.039199
1305397838460930,-14.363869,-5.296581,-0.794564,2.569548,0.428015,-1.207854,27.507232,35.848401,21.066115,-3.603419,0.064317,-6.234401,-0.225922,0.4594,1.741749,59.848446,-7.344601,22.984051,-13.870958,-0.107525,-0.484224,1.025928,-0.435659,0.517015,38.112692,9.013858,-47.614636,-3.568633,6.245214,-2.736827,1.142289,0.381176,0.382664,43.637902,-20.511002,-59.80265,-13.157744,-1.641403,-4.11692,-0.001531,0.048082,-0.018766,18.807353,-47.952164,-88.605386,-13.240058,-1.578916,-6.588625,-0.519845,0.399373,-0.41624,27.432572,-19.226424,-54.977987,-10.465847,-0.739303,7.76437,0.373162,0.756042,0.118821,41.453244,-5.185973,-8.608777
1305397838468750,-13.76985,-4.583953,-0.86343,2.765049,0.414153,-1.216413,27.029211,36.824631,20.503763,-3.942877,-0.025888,-9.126453,-0.077338,0.42543,1.55927,59.832668,-8.302635,23.519936,-13.210426,0.07467,-0.374782,1.427674,-0.640081,0.642748,37.306663,9.012857,-46.769076,-3.28664,6.851673,-2.951398,0.942751,0.284544,0.77921,44.480025,-20.493129,-58.074195,-11.786155,-1.40413,-3.806047,0.378683,-0.069086,-0.044494,18.834428,-47.937401,-87.893913,-13.378328,-2.115296,-5.721845,-0.416001,0.301357,-0.381001,27.614332,-18.590675,-50.145344,-10.02961,-0.400068,7.530892,0.321946,0.838061,0.053446,44.07727,-2.550001,-13.284741
1305397838476560,-13.255166,-4.031006,-0.774131,2.842626,0.45816,-1.311386,27.03484,37.308171,19.971987,-4.985249,-0.251247,-10.606411,0.111524,0.431052,1.412324,59.330609,-9.262156,23.569744,-12.210186,0.561113,-0.372503,1.635413,-0.836028,0.715039,38.880304,8.017187,-46.804437,-4.006758,4.899482,-3.722117,0.540477,0.080575,1.250116,44.388253,-21.545144,-60.496767,-10.30779,-0.794399,-4.136634,0.688238,-0.136213,-0.136946,19.461067,-47.938258,-87.870072,-13.706658,-2.566623,-5.728536,-0.283961,0.060443,-0.241989,30.036886,-21.531445,-52.796388,-9.24883,-0.222222,7.038019,0.252295,0.951316,-0.041667,39.019513,-1.946566,-3.472766
1305397838484370,-13.129401,-3.333666,-0.882612,2.791903,0.496987,-1.429752,26.074173,38.287582,19.400796,-6.283564,-1.498092,-10.094054,0.324683,0.477941,1.291347,59.804008,-10.226052,24.107467,-11.018664,1.567852,-0.691239,1.58955,-0.951015,0.837029,38.880304,8.017187,-46.804437,-5.664862,1.532155,-5.180687,0.155137,-0.009981,1.608124,44.456777,-20.496763,-58.925683,-8.638071,-0.060797,-4.749367,0.898339,-0.136249,-0.229463,19.488142,-47.923495,-87.158599,-13.003488,-2.499926,-4.934907,-0.154474,-0.263909,-0.146813,26.749308,-12.234234,-56.430218,-8.320695,-0.229461,6.375433,0.181552,1.097576,-0.082812,41.448306,-8.504137,-13.699645
1305397838492180,-12.908002,-2.514279,-1.066841,2.747294,0.541664,-1.53243,25.610422,38.762364,17.840107,-7.899993,-2.122366,-7.727956,0.384797,0.472364,1.217797,60.293186,-10.231914,24.109305,-9.830677,2.504683,-0.967764,1.452324,-1.034959,0.965505,38.817188,5.985668,-45.17097,-8.084244,-0.989797,-6.119722,-0.015448,0.072861,1.856204,43.639121,-21.54848,-58.819272,-7.190475,0.803215,-5.303951,1.044751,-0.048887,-0.328636,19.458754,-46.24441,-87.834951,-11.937615,-2.059256,-4.298477,-0.033551,-0.326557,-0.068699,29.732844,-16.340194,-49.737339,-7.232822,-0.373054,5.583149,0.105889,1.27858,-0.165594,36.435654,-8.09094,-6.318093
1305397838500000,-12.803368,-1.73115,-1.605445,2.834129,0.580356,-1.606892,24.649755,39.741775,17.268916,-9.27856,-2.434561,-5.23514,0.389027,0.425092,1.169398,59.791127,-11.191435,24.159112,-8.898953,3.000885,-1.49203,1.235776,-1.044222,1.069907,38.835027,7.037601,-44.309652,-10.888535,-2.629168,-6.056349,-0.043336,0.12887,1.928644,43.595064,-23.630705,-58.555491,-6.205137,1.684245,-5.756198,1.110453,0.069323,-0.312448,18.833271,-47.090477,-87.876353,-10.895437,-1.632786,-4.266208,0.07067,-0.396514,-0.127773,25.223181,-21.79478,-57.802313,-6.251514,-0.592119,4.765052,0.055378,1.479779,-0.200397,41.498349,-5.37621,-11.039199
1305397838507810,-13.175788,-1.38519,-0.980368,3.027836,0.641508,-1.659916,24.662017,40.219346,16.227103,-10.189836,-2.617627,-3.679993,0.526049,0.4264,1.159798,59.781789,-11.666777,24.669174,-8.349258,3.285573,-1.65762,1.096012,-1.065351,1.204213,39.641056,7.038602,-45.155212,-11.938241,-3.795149,-5.372175,0.012711,0.120778,1.879901,42.821465,-22.600197,-58.712862,-5.572736,2.426998,-6.052327,1.111065,0.221677,-0.290122,18.23255,-46.227934,-87.171161,-9.917473,-1.228587,-4.126189,0.133935,-0.414435,-0.079393,22.982387,-18.218261,-50.318626,-5.495815,-0.863121,4.02257,0.002025,1.704277,-0.181289,41.498349,-5.37621,-11.039199
1305397838515620,-13.466346,-1.521499,-0.480847,3.153709,0.684054,-1.713589,24.185,40.706066,15.686489,-10.858248,-2.678329,-2.186276,0.661531,0.430729,1.156619,59.778892,-11.659428,25.153413,-7.907671,3.521943,-1.628386,1.103555,-1.095562,1.398305,41.207837,6.061018,-44.351547,-10.754232,-4.651001,-4.673475,0.176846,0.169965,1.853548,44.41394,-23.616467,-57.678524,-5.463624,2.917376,-6.281017,1.05801,0.386878,-0.273599,20.084236,-45.398342,-87.793549,-8.92883,-0.906759,-4.260114,0.195384,-0.381625,-0.047541,24.903437,-13.531091,-49.589258,-5.098,-1.257284,3.34169,-0.024106,1.924431,-0.197995,46.140288,-10.903837,-9.159111
1305397838523430,-14.035261,-1.071191,-1.563067,3.123366,0.720224,-1.797238,23.230966,41.679508,14.60526,-11.413455,-3.02337,-0.687594,0.674272,0.427603,1.158182,59.778892,-11.659428,25.153413,-7.549113,3.663995,-1.289182,1.259903,-1.125554,1.676389,39.553243,3.973237,-43.544038,-9.36402,-5.493777,-3.897177,0.477185,0.24043,1.807102,45.164291,-24.65061,-58.372641,-5.655885,3.022838,-6.577365,0.953832,0.48478,-0.225542,20.084236,-45.398342,-87.793549,-7.982467,-0.727218,-4.529774,0.228577,-0.331916,-0.04554,34.273909,-17.030483,-51.980379,-5.286701,-1.697039,2.939274,-0.032701,2.096676,-0.161159,36.47582,-11.599342,-13.839382
1305397838531250,-14.366891,0.476721,-2.450192,3.017836,0.7156,-1.859523,22.276932,42.65295,13.524032,-11.151806,-3.406408,0.398112,0.669636,0.450696,1.160013,59.766011,-12.624811,25.205059,-7.446104,3.780285,-1.077349,1.375181,-1.091752,1.954466,41.151582,4.011412,-43.557106,-8.587745,-6.217601,-2.693634,0.765703,0.275998,1.724833,43.574256,-25.709296,-57.440223,-5.911015,2.884225,-7.032249,0.785299,0.499337,-0.194118,19.430522,-45.412248,-88.528863,-7.126622,-0.589242,-4.679956,0.259292,-0.262218,-0.01336,27.539153,-21.980987,-57.715672,-5.977755,-2.028567,2.88588,-0.012184,2.197482,-0.142596,34.137237,-5.422245,-8.473348
1305397838539060,-14.212485,0.484806,-2.989851,2.793339,0.68065,-1.927665,22.281558,43.625999,12.970518,-10.65018,-3.326358,0.995117,0.620284,0.483388,1.13639,59.763113,-12.617462,25.689298,-7.791422,3.720064,-1.378827,1.340406,-1.013274,2.166569,41.113165,3.01374,-41.901347,-8.31838,-6.356231,-1.37394,0.991543,0.268619,1.655286,44.346635,-25.702327,-58.26623,-6.060559,2.509135,-7.55462,0.641872,0.421111,-0.155671,19.401134,-43.733163,-89.205215,-6.408427,-0.48401,-4.844133,0.287495,-0.168086,0.013468,27.811794,-21.027363,-50.466707,-6.908993,-2.268816,3.087029,0.009394,2.241478,-0.130338,36.290464,-14.156556,-9.208562
1305397838546870,-14.424407,-1.124734,-3.005059,2.410969,0.637629,-2.025789,21.328527,44.109931,11.911028,-10.354916,-2.982364,1.37151,0.590014,0.522336,1.09845,59.756673,-13.100154,25.715121,-8.594591,3.695651,-1.803239,1.178966,-0.920242,2.355119,40.307136,3.012739,-41.055787,-8.338392,-5.829223,-0.419124,1.09924,0.264273,1.498293,42.7566,-26.761013,-57.333812,-6.085042,2.066804,-7.971942,0.509703,0.312052,-0.159339,19.430522,-45.412248,-88.528863,-5.88058,-0.454871,-4.933281,0.317179,-0.078693,0.046145,27.144231,-17.107611,-57.072945,-8.00356,-2.453652,3.460228,0.046379,2.209116,-0.118488,41.498349,-5.37621,-11.039199
1305397838554680,-15.170864,-2.41515,-2.798547,1.986032,0.475171,-2.192386,21.328527,44.109931,11.911028,-10.318413,-2.442002,1.454736,0.589953,0.555115,1.054051,59.756673,-13.100154,25.715121,-9.624218,3.55998,-2.209368,0.919122,-0.823024,2.404792,40.307136,3.012739,-41.055787,-8.535841,-4.67872,0.165884,0.998827,0.248493,1.356717,42.7566,-26.761013,-57.333812,-6.13208,1.660987,-8.095423,0.446002,0.170287,-0.151012,19.430522,-45.412248,-88.528863,-5.637095,-0.463043,-4.98252,0.35372,0.027397,0.085345,27.144231,-17.107611,-57.072945,-9.141118,-2.537426,3.824091,0.083653,2.099953,-0.095133,41.498349,-5.37621,-11.039199
1305397838562500,-14.820815,-2.067276,-2.69379,1.632046,0.316219,-2.342532,19.868288,44.108056,11.110688,-9.974764,-2.222988,0.709879,0.569146,0.594214,0.998539,61.176909,-11.338486,26.882887,-10.473667,3.297184,-2.554245,0.619616,-0.696377,2.254504,40.752682,3.248995,-39.902254,-8.592423,-3.186772,0.131045,0.772474,0.180944,1.228897,43.507253,-28.357668,-58.408848,-6.072753,1.312495,-7.906341,0.458758,-0.013725,-0.154869,19.048534,-44.320592,-88.55225,-5.647521,-0.512543,-4.973085,0.390734,0.1092,0.129857,24.884288,-14.343597,-53.045124,-10.192874,-2.529816,4.074885,0.133736,1.940719,-0.083991,40.426102,-7.865818,-11.016
1305397838570310,-13.362174,-1.658562,-2.853204,1.366064,0.212727,-2.409058,19.793494,45.021395,10.516576,-9.709388,-2.278548,-0.243448,0.562737,0.634739,0.951024,60.92968,-11.309966,26.733291,-10.918146,2.913818,-2.717626,0.297357,-0.580645,2.116522,40.59262,0.879034,-39.899367,-8.457538,-1.853968,-0.243446,0.512065,0.10247,1.155284,43.485243,-27.577924,-58.945245,-5.995139,1.066091,-7.528374,0.509882,-0.170223,-0.201781,19.049341,-44.65722,-88.175241,-5.89784,-0.485612,-4.853601,0.416487,0.17488,0.144004,32.001508,-14.305725,-56.422329,-10.998046,-2.495503,4.097055,0.190089,1.737538,-0.025285,38.29441,-14.003973,-9.922702
1305397838578120,-11.547302,-1.749624,-3.352521,1.128612,0.109395,-2.385974,18.804897,45.24472,10.032908,-9.672396,-2.379801,-0.853958,0.438007,0.621762,0.891815,60.327156,-11.928854,26.956481,-11.044713,2.526884,-2.894579,-0.033127,-0.461831,2.002828,42.483313,0.930977,-39.474001,-8.308237,-1.180358,-0.72187,0.29686,0.095644,1.146995,43.880296,-28.351556,-59.055809,-5.843365,0.913561,-7.085097,0.559555,-0.305752,-0.206531,19.352548,-44.135694,-87.77961,-6.431771,-0.444058,-4.609933,0.440365,0.237823,0.110511,23.853313,-13.167232,-53.372474,-11.306106,-2.435389,3.935021,0.230833,1.531095,0.003487,36.06813,-2.618999,-15.958484
1305397838585930,-9.608209,-1.818298,-3.905455,1.078628,-0.029936,-2.277394,18.233763,45.636225,9.47324,-9.438484,-2.412901,-1.746029,0.283012,0.604159,0.840553,60.892674,-11.882516,27.400393,-10.747619,2.163949,-3.06844,-0.308493,-0.377679,1.973826,42.989711,-1.106419,-38.63261,-8.397629,-0.994131,-1.417079,0.150285,0.081994,1.149418,42.829103,-30.361176,-57.049788,-5.764019,0.766739,-6.786465,0.601963,-0.35488,-0.224424,19.826833,-44.032476,-88.354036,-7.155788,-0.462028,-4.347447,0.449436,0.27561,0.123576,28.215378,-10.752982,-50.395764,-10.883319,-2.211916,3.722714,0.268805,1.346214,-0.033353,40.492301,-4.81361,-8.968303
1305397838593750,-8.963171,-1.196748,-3.883095,1.201292,-0.144857,-2.185774,16.768419,46.621747,9.911465,-9.096311,-2.098364,-2.872403,0.194948,0.59419,0.779769,59.869345,-12.348717,27.418403,-10.371007,1.665104,-3.155379,-0.581015,-0.287809,1.993287,43.76665,-1.087977,-38.634117,-8.488505,-1.281594,-2.086506,-0.024183,0.03719,1.158078,44.349612,-30.340098,-58.695718,-5.86706,0.74628,-6.511306,0.635594,-0.36201,-0.285185,18.587698,-43.157907,-87.662046,-7.738676,-0.532223,-4.106048,0.436777,0.268271,0.18253,30.531703,-14.008609,-55.456951,-9.759797,-1.952631,3.556647,0.297471,1.206681,-0.010196,37.977718,-11.337063,-16.672667
1305397838601560,-10.498773,-2.241627,-3.528234,1.118712,-0.197922,-2.140906,16.292434,46.618959,9.392621,-8.84571,-2.030019,-3.623872,0.121086,0.569814,0.723271,60.356709,-12.832723,27.933293,-10.19169,1.004758,-3.327784,-0.740286,-0.231026,2.072821,43.735092,-2.103737,-37.817384,-8.484927,-1.506925,-2.631073,-0.201358,0.042101,1.137283,42.781605,-30.357672,-57.89519,-6.112938,0.843652,-6.310905,0.653308,-0.358352,-0.297486,19.813901,-43.174382,-88.325836,-8.060434,-0.537097,-3.920957,0.404054,0.233284,0.192809,30.926625,-18.881985,-56.099678,-8.566701,-1.724626,3.57645,0.329624,1.146938,0.043312,40.511534,-8.320616,-16.487786
1305397838609370,-10.889516,-5.003769,-4.688361,0.906061,-0.183741,-2.113756,15.33946,47.102861,8.333197,-8.679358,-1.85093,-3.953269,0.047385,0.550445,0.675171,60.353811,-12.825373,28.417582,-10.17552,0.238303,-3.519065,-0.818914,-0.173549,2.12763,43.730973,-3.191844,-40.356753,-8.561335,-1.397086,-3.331033,-0.314355,0.032542,1.157055,44.394888,-29.295351,-57.976121,-6.277375,1.051244,-6.082514,0.62732,-0.371624,-0.315295,20.440541,-43.175238,-88.301994,-8.165805,-0.463156,-3.759386,0.36601,0.184348,0.166963,25.899758,-13.636194,-55.630233,-7.517071,-1.531083,3.671744,0.350853,1.125828,0.037264,38.027761,-8.209136,-14.012221
1305397838617180,-9.190122,-6.500409,-5.051141,0.83101,-0.177971,-2.044201,14.849205,47.60149,8.812628,-8.561358,-1.859162,-4.050853,-0.023084,0.527878,0.638219,60.34737,-13.308111,28.443408,-10.280554,-0.495558,-3.835069,-0.801922,-0.092638,2.309098,43.692555,-4.189517,-38.700994,-8.503037,-1.372923,-3.717646,-0.372594,0.030116,1.164003,44.328803,-32.418689,-57.580449,-6.195766,1.293284,-5.781697,0.584847,-0.381313,-0.363315,19.893969,-42.28317,-86.173856,-8.147568,-0.347212,-3.618948,0.346047,0.147342,0.20122,26.081518,-13.000445,-50.797589,-6.661551,-1.321933,3.729613,0.365025,1.157534,0.073336,40.46643,-8.130379,-14.057364
1305397838625000,-8.331307,-3.962199,-4.607444,0.778601,-0.247413,-1.807768,13.897235,47.595913,7.77494,-8.657755,-1.95927,-4.082507,-0.044101,0.512893,0.601334,59.858144,-13.302249,28.441569,-10.619208,-1.09381,-4.104295,-0.682555,0.00808,2.398931,44.442329,-6.238122,-38.752113,-8.414785,-1.533896,-3.88042,-0.401131,0.01464,1.140526,43.511147,-33.470406,-57.474039,-6.091464,1.498716,-5.525167,0.54227,-0.335167,-0.36962,19.811588,-41.480534,-88.290715,-8.100227,-0.183556,-3.544113,0.316874,0.126373,0.206001,28.48837,-12.868778,-48.294627,-6.068272,-1.112055,3.743075,0.380639,1.221342,0.073744,38.218055,-2.333757,-13.552174
1305397838632810,-6.873275,-1.068803,-4.221933,0.793151,-0.349615,-1.545231,13.413613,48.088573,7.744366,-8.889298,-2.093108,-3.837179,0.003577,0.502127,0.588437,59.855246,-13.294899,28.925859,-10.930468,-1.488635,-4.18286,-0.569864,0.092759,2.49493,44.399793,-8.323902,-39.635723,-8.42988,-2.098398,-3.882939,-0.398563,0.017067,1.092769,43.487899,-33.47404,-58.325526,-6.118885,1.528248,-5.352605,0.486799,-0.256544,-0.333818,19.812745,-42.327458,-88.308275,-8.022088,-0.017062,-3.506756,0.289186,0.09248,0.269884,28.685832,-15.305466,-48.61599,-5.786576,-0.911423,3.721603,0.36793,1.317609,0.104153,37.987594,-4.700734,-6.490931
1305397838640620,-5.69933,0.161549,-3.399066,0.81424,-0.47286,-1.280885,12.45501,48.088965,7.216684,-9.240926,-2.073509,-3.094935,0.005017,0.485279,0.578683,59.845907,-13.770287,29.435974,-11.07458,-1.712408,-4.040016,-0.426889,0.135171,2.566664,45.973434,-9.319572,-39.671083,-8.518053,-2.984618,-3.753492,-0.311234,0.019184,1.133049,43.533175,-32.429293,-57.605929,-6.293042,1.457997,-5.28504,0.408308,-0.174315,-0.334236,19.839819,-42.312695,-87.596802,-8.019837,0.136465,-3.410827,0.229987,0.078303,0.268275,26.460739,-14.801384,-46.286309,-5.77683,-0.728682,3.70987,0.362961,1.425834,0.098796,42.859994,-7.861384,-11.672085
1305397838648430,-5.292499,0.624011,-2.843834,0.824477,-0.584353,-1.038686,12.447374,48.584413,7.704953,-9.455875,-2.122018,-2.466077,-0.014117,0.485341,0.577091,59.350239,-14.247163,29.459961,-10.997777,-1.860135,-4.04947,-0.278231,0.218312,2.595761,46.702628,-11.313917,-37.205126,-8.595268,-3.919352,-3.477929,-0.231105,0.027141,1.14366,45.058345,-35.531422,-57.159298,-6.513108,1.308297,-5.373733,0.344539,-0.126544,-0.352514,20.49469,-43.145713,-86.879048,-7.957484,0.196395,-3.317206,0.204038,0.058963,0.273165,27.911688,-8.63115,-52.484543,-6.192268,-0.621542,3.830454,0.358058,1.513242,0.081366,40.376221,-7.749904,-9.19652
1305397838656250,-5.02474,1.156863,-2.306187,0.71954,-0.684922,-0.765035,11.977018,49.065135,6.654367,-9.536885,-2.505632,-2.065999,-0.026876,0.49161,0.569169,59.347342,-14.239813,29.94425,-10.889726,-1.818755,-4.201999,-0.129946,0.283489,2.643121,45.917178,-11.369178,-38.876643,-8.58122,-4.313715,-3.13864,-0.103641,0.059317,1.105891,44.261498,-34.504548,-58.168156,-6.542053,1.13429,-5.611574,0.287776,-0.11398,-0.340112,20.464145,-40.619704,-87.53784,-7.887955,0.261176,-3.261058,0.173742,0.06085,0.236935,26.38556,-18.191696,-53.856638,-6.757913,-0.528158,4.045373,0.339725,1.565129,0.057723,45.253559,-7.592388,-9.286806
1305397838664060,-4.551475,1.597955,-2.176857,0.553606,-0.705578,-0.495861,11.494399,49.068316,6.645529,-9.630799,-2.769704,-1.738739,-0.041202,0.500946,0.562877,59.343798,-14.729901,29.485786,-10.754033,-1.678923,-4.274455,0.035936,0.37821,2.738763,46.635394,-14.433543,-38.111028,-8.724699,-4.160723,-2.999389,0.044445,0.102407,1.115569,45.058345,-35.531422,-57.159298,-6.518873,1.002907,-5.940362,0.230589,-0.084317,-0.364274,20.438227,-41.48139,-88.266873,-7.811399,0.321337,-3.204909,0.131555,0.088944,0.218969,25.595715,-8.444943,-52.571184,-7.220111,-0.407816,4.260175,0.321948,1.599018,0.063854,38.358307,0.413695,-15.752572
1305397838671870,-4.407601,1.840402,-2.428621,0.356085,-0.735243,-0.222288,11.501032,49.062347,6.135523,-9.655346,-2.915039,-1.772587,-0.109905,0.498298,0.535709,59.340901,-14.722551,29.970075,-10.434003,-1.440104,-4.250122,0.204878,0.426712,2.792128,47.416725,-15.466388,-38.97888,-8.838286,-3.821478,-3.008606,0.157014,0.085144,1.0479,45.082812,-36.565267,-55.324432,-6.53623,0.958767,-6.31352,0.185752,-0.030539,-0.443363,20.464145,-40.619704,-87.53784,-7.783203,0.312212,-3.029279,0.116806,0.125442,0.243385,25.884056,-10.563757,-50.476226,-7.583494,-0.258279,4.460741,0.315587,1.601661,0.057879,38.027761,-8.209136,-14.012221
1305397838679680,-4.245757,1.617266,-2.56508,0.133601,-0.866493,0.001671,11.494399,49.068316,6.645529,-9.399563,-2.918187,-2.217484,-0.188144,0.498738,0.510172,58.845233,-15.199427,29.994062,-10.079258,-1.081969,-4.336043,0.321941,0.535169,2.790999,47.381048,-17.570255,-40.701516,-8.825248,-3.363786,-2.89062,0.2,0.06895,1.01126,45.059565,-36.568901,-56.17592,-6.577411,0.886409,-6.553692,0.13803,0.009588,-0.498024,20.493534,-42.298789,-86.861488,-7.876687,0.232731,-2.769275,0.105049,0.158195,0.249942,28.48837,-12.868778,-48.294627,-7.860278,-0.114401,4.637661,0.291305,1.601618,0.04587,35.729343,-5.540442,-16.167476
1305397838687500,-3.710019,1.21649,-2.798054,-0.098426,-0.977234,0.214392,11.977018,49.065135,6.654367,-9.285463,-2.367048,-2.747193,-0.256747,0.511473,0.484757,58.835894,-15.674815,30.504177,-9.844685,-0.632992,-4.560714,0.408248,0.631367,2.796166,48.117102,-19.582686,-39.074584,-8.837341,-2.58385,-2.913937,0.165787,0.055879,0.946133,44.263937,-36.579505,-56.2014,-6.647984,0.727747,-6.497696,0.126502,0.019604,-0.510177,21.770417,-39.744967,-86.049651,-8.095944,0.123072,-2.572447,0.101121,0.188651,0.244719,25.793176,-10.881632,-52.892548,-7.95431,0.032227,4.727247,0.262513,1.574004,0.063568,35.44884,-11.035346,-11.766679
1305397838695310,-3.427544,0.810399,-3.171194,-0.217398,-1.087701,0.46133,12.466268,49.055985,6.153199,-9.233039,-1.70482,-3.111352,-0.342957,0.485485,0.486111,58.340226,-16.151691,30.528164,-9.75305,-0.21209,-4.665801,0.453183,0.756083,2.78934,48.898433,-20.615532,-39.942436,-8.798127,-1.886603,-3.055183,0.105499,0.046395,0.92324,44.175824,-40.743956,-55.673838,-6.701943,0.578582,-6.290096,0.115181,0.009622,-0.516023,21.117859,-40.605797,-86.802526,-8.320228,-0.005588,-2.321747,0.082492,0.20693,0.226987,25.413955,-9.080692,-57.403828,-7.889482,0.137191,4.694241,0.237564,1.549077,0.063364,42.905099,-8.051621,-14.102507
1305397838703120,-3.155136,0.622954,-3.463785,-0.252719,-1.230604,0.729867,12.94125,49.548252,6.650305,-9.109591,-1.032536,-3.520917,-0.336854,0.439274,0.485645,58.835894,-15.674815,30.504177,-9.845728,0.219601,-4.646624,0.403943,0.885591,2.710303,48.038889,-23.772333,-41.68083,-8.694583,-1.332092,-3.038606,0.030916,0.047386,0.954355,44.263937,-36.579505,-56.2014,-6.78928,0.394125,-6.136144,0.102189,-0.000291,-0.527916,20.464145,-40.619704,-87.53784,-8.647842,-0.088443,-2.246676,0.071122,0.199185,0.220605,32.650214,-11.758128,-55.048946,-7.736944,0.150983,4.609318,0.21276,1.547954,0.069274,40.561577,-5.192689,-13.827341
1305397838710930,-2.979867,1.19802,-3.739679,-0.273875,-1.381872,1.020563,13.431505,49.049624,6.170874,-9.177759,0.116744,-3.497603,-0.225362,0.429801,0.482332,58.340226,-16.151691,30.528164,-10.002248,0.603649,-4.535955,0.278926,0.989633,2.619693,48.813361,-24.787092,-41.709656,-8.579044,-1.044414,-3.125837,-0.089756,0.044748,0.914643,45.038756,-38.647492,-55.060651,-6.992073,0.161375,-6.122175,0.079523,-0.023489,-0.545627,21.144934,-40.591035,-86.091053,-8.821941,-0.185546,-2.188032,0.045149,0.12392,0.218083,33.045137,-16.631504,-55.691673,-7.611672,0.062669,4.517339,0.198815,1.546354,0.039354,40.421325,-7.940141,-11.626942
